"행정구역별","각세별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년",
"전국","64세","총전입","","65775","63379","56457","57041","66349","68145","61355","52231","50814","50314","43763","45044","42423","42942","45097","34648","39980","41810","49249","52518","40288","38089","42378","39238","37820",
"전국","64세","총전출","","65775","63379","56457","57041","66349","68145","61355","52231","50814","50314","43763","45044","42423","42942","45097","34648","39980","41810","49249","52518","40288","38089","42378","39238","37820",
"전국","64세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","64세","시군구내","","24824","24528","21394","21926","25419","26307","23717","19889","19032","18793","16523","16758","15538","15128","16184","11944","13323","14224","16647","17823","13782","12879","14406","13435","12476",
"전국","64세","시군구간전입","","19183","18073","16093","16009","18898","19843","17811","15101","14626","14406","12479","13058","12284","12565","13206","10670","12058","12769","14912","15859","12426","11586","13093","12260","12090",
"전국","64세","시군구간전출","","19183","18073","16093","16009","18898","19843","17811","15101","14626","14406","12479","13058","12284","12565","13206","10670","12058","12769","14912","15859","12426","11586","13093","12260","12090",
"전국","64세","시도간전입","","21768","20778","18970","19106","22032","21995","19827","17241","17156","17115","14761","15228","14601","15249","15707","12034","14599","14817","17690","18836","14080","13624","14879","13543","13254",
"전국","64세","시도간전출","","21768","20778","18970","19106","22032","21995","19827","17241","17156","17115","14761","15228","14601","15249","15707","12034","14599","14817","17690","18836","14080","13624","14879","13543","13254",
"전국","65세","총전입","","58632","53847","50850","51649","59709","63585","46850","48861","45684","39484","44170","42866","40990","39523","32830","35684","38758","47973","49637","43416","38311","36550","39410","37140","35945",
"전국","65세","총전출","","58632","53847","50850","51649","59709","63585","46850","48861","45684","39484","44170","42866","40990","39523","32830","35684","38758","47973","49637","43416","38311","36550","39410","37140","35945",
"전국","65세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","65세","시군구내","","22598","20892","19348","20063","23124","24754","18149","18814","17407","15275","16754","16058","14989","13938","11878","12407","12921","16232","16899","14804","13101","12302","13206","12427","11773",
"전국","65세","시군구간전입","","16662","15174","14496","14657","17282","18402","13596","14076","13005","11251","12791","12365","11853","11545","9589","10735","11504","14514","14688","13276","11732","11218","12385","11625","11411",
"전국","65세","시군구간전출","","16662","15174","14496","14657","17282","18402","13596","14076","13005","11251","12791","12365","11853","11545","9589","10735","11504","14514","14688","13276","11732","11218","12385","11625","11411",
"전국","65세","시도간전입","","19372","17781","17006","16929","19303","20429","15105","15971","15272","12958","14625","14443","14148","14040","11363","12542","14333","17227","18050","15336","13478","13030","13819","13088","12761",
"전국","65세","시도간전출","","19372","17781","17006","16929","19303","20429","15105","15971","15272","12958","14625","14443","14148","14040","11363","12542","14333","17227","18050","15336","13478","13030","13819","13088","12761",
"전국","66세","총전입","","50534","48595","45756","46171","56774","48659","42939","43243","35467","39671","41218","40316","36870","27836","33708","33681","43308","46999","41199","41154","37224","33562","37606","35486","34663",
"전국","66세","총전출","","50534","48595","45756","46171","56774","48659","42939","43243","35467","39671","41218","40316","36870","27836","33708","33681","43308","46999","41199","41154","37224","33562","37606","35486","34663",
"전국","66세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","66세","시군구내","","19519","18974","17675","17817","22112","19373","16761","17037","13589","15565","15940","15307","13566","10091","12367","11788","14631","16236","14041","14044","12435","11131","12637","12032","11534",
"전국","66세","시군구간전입","","14659","13839","13078","13137","16426","14175","12298","12406","10155","11196","11802","11729","10920","8112","9862","10177","12794","14113","12198","12470","11415","10411","11730","10966","10738",
"전국","66세","시군구간전출","","14659","13839","13078","13137","16426","14175","12298","12406","10155","11196","11802","11729","10920","8112","9862","10177","12794","14113","12198","12470","11415","10411","11730","10966","10738",
"전국","66세","시도간전입","","16356","15782","15003","15217","18236","15111","13880","13800","11723","12910","13476","13280","12384","9633","11479","11716","15883","16650","14960","14640","13374","12020","13239","12488","12391",
"전국","66세","시도간전출","","16356","15782","15003","15217","18236","15111","13880","13800","11723","12910","13476","13280","12384","9633","11479","11716","15883","16650","14960","14640","13374","12020","13239","12488","12391",
"전국","67세","총전입","","45942","44308","41712","43969","44409","46167","39400","34255","36768","38315","39546","37378","27144","29446","32721","38777","43316","38648","39737","40287","34174","32496","36001","32752","30841",
"전국","67세","총전출","","45942","44308","41712","43969","44409","46167","39400","34255","36768","38315","39546","37378","27144","29446","32721","38777","43316","38648","39737","40287","34174","32496","36001","32752","30841",
"전국","67세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","67세","시군구내","","17634","17252","15917","17128","17319","18142","15440","13444","14091","14887","15369","14309","10273","10661","11935","13647","14676","13112","13267","13853","11472","10682","12047","11018","10087",
"전국","67세","시군구간전입","","13301","12674","12172","12546","12726","13481","11300","9778","10548","11084","11272","10717","7751","8550","9770","11527","12725","11739","11832","12102","10427","10179","11257","9978","9700",
"전국","67세","시군구간전출","","13301","12674","12172","12546","12726","13481","11300","9778","10548","11084","11272","10717","7751","8550","9770","11527","12725","11739","11832","12102","10427","10179","11257","9978","9700",
"전국","67세","시도간전입","","15007","14382","13623","14295","14364","14544","12660","11033","12129","12344","12905","12352","9120","10235","11016","13603","15915","13797","14638","14332","12275","11635","12697","11756","11054",
"전국","67세","시도간전출","","15007","14382","13623","14295","14364","14544","12660","11033","12129","12344","12905","12352","9120","10235","11016","13603","15915","13797","14638","14332","12275","11635","12697","11756","11054",
"전국","68세","총전입","","41653","40034","39587","33980","41609","41847","31063","36008","35488","37244","37639","27300","28760","28762","36526","37413","35379","37569","39025","37167","33502","31225","34914","29892","28418",
"전국","68세","총전출","","41653","40034","39587","33980","41609","41847","31063","36008","35488","37244","37639","27300","28760","28762","36526","37413","35379","37569","39025","37167","33502","31225","34914","29892","28418",
"전국","68세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","68세","시군구내","","16095","15611","15378","13092","16180","16428","12195","14145","13779","14441","14822","10521","10797","10368","13282","13535","12042","12732","13197","12460","11265","10356","11397","10046","9375",
"전국","68세","시군구간전입","","12042","11308","11299","9781","11921","12231","9057","10440","10089","10717","10842","7818","8291","8482","10605","10991","10488","11291","11513","11296","10246","9576","11000","9277","8954",
"전국","68세","시군구간전출","","12042","11308","11299","9781","11921","12231","9057","10440","10089","10717","10842","7818","8291","8482","10605","10991","10488","11291","11513","11296","10246","9576","11000","9277","8954",
"전국","68세","시도간전입","","13516","13115","12910","11107","13508","13188","9811","11423","11620","12086","11975","8961","9672","9912","12639","12887","12849","13546","14315","13411","11991","11293","12517","10569","10089",
"전국","68세","시도간전출","","13516","13115","12910","11107","13508","13188","9811","11423","11620","12086","11975","8961","9672","9912","12639","12887","12849","13546","14315","13411","11991","11293","12517","10569","10089",
"전국","69세","총전입","","38056","38311","31340","32105","38284","33431","32474","34882","34253","34675","26892","28686","27665","32545","36379","30859","34283","35960","35924","35774","31923","30314","30841","27687","26411",
"전국","69세","총전출","","38056","38311","31340","32105","38284","33431","32474","34882","34253","34675","26892","28686","27665","32545","36379","30859","34283","35960","35924","35774","31923","30314","30841","27687","26411",
"전국","69세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","69세","시군구내","","14565","15196","12020","12433","15015","13364","12875","13657","13286","13715","10383","10874","10241","11807","13338","10957","11574","12381","12010","11927","10565","9997","10223","9215","8651",
"전국","69세","시군구간전입","","10944","10863","9062","9193","10859","9601","9326","10040","9941","9953","7720","8408","8111","9442","10848","9237","10003","10678","10621","10751","9725","9301","9546","8512","8319",
"전국","69세","시군구간전출","","10944","10863","9062","9193","10859","9601","9326","10040","9941","9953","7720","8408","8111","9442","10848","9237","10003","10678","10621","10751","9725","9301","9546","8512","8319",
"전국","69세","시도간전입","","12547","12252","10258","10479","12410","10466","10273","11185","11026","11007","8789","9404","9313","11296","12193","10665","12706","12901","13293","13096","11633","11016","11072","9960","9441",
"전국","69세","시도간전출","","12547","12252","10258","10479","12410","10466","10273","11185","11026","11007","8789","9404","9313","11296","12193","10665","12706","12901","13293","13096","11633","11016","11072","9960","9441",
"전국","70세","총전입","","36772","30060","29223","29440","30550","35098","30926","33283","31994","25565","28523","27870","31114","31778","30415","30110","33194","32275","35510","34417","30535","26943","27850","25106","24117",
"전국","70세","총전출","","36772","30060","29223","29440","30550","35098","30926","33283","31994","25565","28523","27870","31114","31778","30415","30110","33194","32275","35510","34417","30535","26943","27850","25106","24117",
"전국","70세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","70세","시군구내","","14267","11785","11144","11507","12003","14142","12180","13185","12482","9949","11123","10498","11625","11708","11201","10793","11257","11240","11693","11399","10256","8891","9027","8433","7784",
"전국","70세","시군구간전입","","10492","8439","8391","8353","8821","9923","8974","9515","9106","7326","8025","8005","8968","9140","9057","8770","9656","9538","10425","10451","9117","8243","8851","7668","7568",
"전국","70세","시군구간전출","","10492","8439","8391","8353","8821","9923","8974","9515","9106","7326","8025","8005","8968","9140","9057","8770","9656","9538","10425","10451","9117","8243","8851","7668","7568",
"전국","70세","시도간전입","","12013","9836","9688","9580","9726","11033","9772","10583","10406","8290","9375","9367","10521","10930","10157","10547","12281","11497","13392","12567","11162","9809","9972","9005","8765",
"전국","70세","시도간전출","","12013","9836","9688","9580","9726","11033","9772","10583","10406","8290","9375","9367","10521","10930","10157","10547","12281","11497","13392","12567","11162","9809","9972","9005","8765",
"전국","71세","총전입","","28180","27815","26288","23330","31628","32988","30233","31139","23111","26084","27222","31033","30750","26368","28894","29028","30693","30092","33715","32736","26965","24299","25757","23848","23542",
"전국","71세","총전출","","28180","27815","26288","23330","31628","32988","30233","31139","23111","26084","27222","31033","30750","26368","28894","29028","30693","30092","33715","32736","26965","24299","25757","23848","23542",
"전국","71세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","71세","시군구내","","10786","10922","10284","9186","12482","13053","12044","12345","8949","10222","10585","11923","11427","9712","10647","10442","10322","10288","10956","10970","8866","7886","8556","7991","7726",
"전국","71세","시군구간전입","","8152","7910","7543","6581","9007","9519","8665","8847","6656","7404","7727","8741","8960","7562","8424","8542","8952","8946","9958","9741","8126","7550","7987","7351","7205",
"전국","71세","시군구간전출","","8152","7910","7543","6581","9007","9519","8665","8847","6656","7404","7727","8741","8960","7562","8424","8542","8952","8946","9958","9741","8126","7550","7987","7351","7205",
"전국","71세","시도간전입","","9242","8983","8461","7563","10139","10416","9524","9947","7506","8458","8910","10369","10363","9094","9823","10044","11419","10858","12801","12025","9973","8863","9214","8506","8611",
"전국","71세","시도간전출","","9242","8983","8461","7563","10139","10416","9524","9947","7506","8458","8910","10369","10363","9094","9823","10044","11419","10858","12801","12025","9973","8863","9214","8506","8611",
"전국","72세","총전입","","26616","24946","20529","23960","29899","31937","27682","22623","24098","25392","30299","30563","25061","24993","27669","26487","28816","28471","32234","29138","24421","22730","23042","23209","22633",
"전국","72세","총전출","","26616","24946","20529","23960","29899","31937","27682","22623","24098","25392","30299","30563","25061","24993","27669","26487","28816","28471","32234","29138","24421","22730","23042","23209","22633",
"전국","72세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","72세","시군구내","","10267","9810","8121","9419","11681","12908","10866","8950","9506","10135","11920","11776","9240","9259","10227","9394","9636","9869","10516","9788","8147","7409","7630","7685","7362",
"전국","72세","시군구간전입","","7685","7156","5868","6759","8449","9136","8038","6404","6922","7128","8474","8535","7209","7036","8120","7866","8369","8407","9404","8656","7343","6999","7062","7062","7115",
"전국","72세","시군구간전출","","7685","7156","5868","6759","8449","9136","8038","6404","6922","7128","8474","8535","7209","7036","8120","7866","8369","8407","9404","8656","7343","6999","7062","7062","7115",
"전국","72세","시도간전입","","8664","7980","6540","7782","9769","9893","8778","7269","7670","8129","9905","10252","8612","8698","9322","9227","10811","10195","12314","10694","8931","8322","8350","8462","8156",
"전국","72세","시도간전출","","8664","7980","6540","7782","9769","9893","8778","7269","7670","8129","9905","10252","8612","8698","9322","9227","10811","10195","12314","10694","8931","8322","8350","8462","8156",
"전국","73세","총전입","","23847","19483","21153","23155","28624","29153","20353","23353","23430","28101","29981","25204","24157","24125","25856","25302","27775","27347","28614","26145","22525","20018","23035","21158","20516",
"전국","73세","총전출","","23847","19483","21153","23155","28624","29153","20353","23353","23430","28101","29981","25204","24157","24125","25856","25302","27775","27347","28614","26145","22525","20018","23035","21158","20516",
"전국","73세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","73세","시군구내","","9384","7691","8351","9158","11325","11965","8198","9227","9272","11062","11769","9575","9015","8796","9427","8941","9193","9440","9164","8820","7438","6590","7506","6952","6543",
"전국","73세","시군구간전입","","6811","5566","5885","6604","8107","8339","5820","6742","6583","8004","8412","7137","6925","6835","7568","7540","8172","8074","8429","7793","6754","6140","7201","6440","6442",
"전국","73세","시군구간전출","","6811","5566","5885","6604","8107","8339","5820","6742","6583","8004","8412","7137","6925","6835","7568","7540","8172","8074","8429","7793","6754","6140","7201","6440","6442",
"전국","73세","시도간전입","","7652","6226","6917","7393","9192","8849","6335","7384","7575","9035","9800","8492","8217","8494","8861","8821","10410","9833","11021","9532","8333","7288","8328","7766","7531",
"전국","73세","시도간전출","","7652","6226","6917","7393","9192","8849","6335","7384","7575","9035","9800","8492","8217","8494","8861","8821","10410","9833","11021","9532","8333","7288","8328","7766","7531",
"전국","74세","총전입","","19145","20862","20610","21841","26698","21151","21108","22759","25865","27702","24615","24129","23296","22214","24337","23813","26298","23945","25604","24078","19935","19514","21388","18924","18254",
"전국","74세","총전출","","19145","20862","20610","21841","26698","21151","21108","22759","25865","27702","24615","24129","23296","22214","24337","23813","26298","23945","25604","24078","19935","19514","21388","18924","18254",
"전국","74세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","74세","시군구내","","7514","8198","8051","8726","10607","8392","8659","9049","10312","11065","9504","9226","8668","8115","8839","8383","8948","8161","8361","8082","6506","6332","7071","6191","5991",
"전국","74세","시군구간전입","","5510","5972","5862","6104","7518","6124","6025","6549","7303","7653","6961","6795","6575","6257","7067","6917","7507","6963","7449","7089","6101","5914","6545","5786","5568",
"전국","74세","시군구간전출","","5510","5972","5862","6104","7518","6124","6025","6549","7303","7653","6961","6795","6575","6257","7067","6917","7507","6963","7449","7089","6101","5914","6545","5786","5568",
"전국","74세","시도간전입","","6121","6692","6697","7011","8573","6635","6424","7161","8250","8984","8150","8108","8053","7842","8431","8513","9843","8821","9794","8907","7328","7268","7772","6947","6695",
"전국","74세","시도간전출","","6121","6692","6697","7011","8573","6635","6424","7161","8250","8984","8150","8108","8053","7842","8431","8513","9843","8821","9794","8907","7328","7268","7772","6947","6695",
"전국","75세","총전입","","19449","19208","19327","19954","19322","22103","20446","25227","25491","22758","23193","22938","21405","20938","23042","22386","23177","21718","23787","21178","19841","18684","19472","17043","16147",
"전국","75세","총전출","","19449","19208","19327","19954","19322","22103","20446","25227","25491","22758","23193","22938","21405","20938","23042","22386","23177","21718","23787","21178","19841","18684","19472","17043","16147",
"전국","75세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","75세","시군구내","","7703","7525","7635","8041","7693","8954","8211","10175","10118","8977","9106","8763","7998","7663","8386","7838","7642","7468","7871","7123","6533","6080","6488","5611","5139",
"전국","75세","시군구간전입","","5452","5538","5447","5665","5462","6281","5713","7050","7146","6352","6527","6332","6030","5896","6556","6590","6747","6221","6823","6278","5942","5688","5931","5122","4897",
"전국","75세","시군구간전출","","5452","5538","5447","5665","5462","6281","5713","7050","7146","6352","6527","6332","6030","5896","6556","6590","6747","6221","6823","6278","5942","5688","5931","5122","4897",
"전국","75세","시도간전입","","6294","6145","6245","6248","6167","6868","6522","8002","8227","7429","7560","7843","7377","7379","8100","7958","8788","8029","9093","7777","7366","6916","7053","6310","6111",
"전국","75세","시도간전출","","6294","6145","6245","6248","6167","6868","6522","8002","8227","7429","7560","7843","7377","7379","8100","7958","8788","8029","9093","7777","7366","6916","7053","6310","6111",
"전국","76세","총전입","","18499","18541","18204","14775","19869","21485","22682","24869","20620","21561","22413","21021","20155","19616","21825","20035","20646","19873","21161","21065","18487","17072","17610","14876","14602",
"전국","76세","총전출","","18499","18541","18204","14775","19869","21485","22682","24869","20620","21561","22413","21021","20155","19616","21825","20035","20646","19873","21161","21065","18487","17072","17610","14876","14602",
"전국","76세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","76세","시군구내","","7255","7516","7242","6016","8016","8877","9117","9739","8078","8459","8670","7965","7227","7080","7912","6974","6879","6802","6871","6988","6063","5511","5702","5023","4758",
"전국","76세","시군구간전입","","5257","5188","5038","4151","5452","5985","6327","7076","5753","5928","6325","5844","5671","5383","6275","5916","6001","5749","6145","6199","5627","5223","5275","4515","4479",
"전국","76세","시군구간전출","","5257","5188","5038","4151","5452","5985","6327","7076","5753","5928","6325","5844","5671","5383","6275","5916","6001","5749","6145","6199","5627","5223","5275","4515","4479",
"전국","76세","시도간전입","","5987","5837","5924","4608","6401","6623","7238","8054","6789","7174","7418","7212","7257","7153","7638","7145","7766","7322","8145","7878","6797","6338","6633","5338","5365",
"전국","76세","시도간전출","","5987","5837","5924","4608","6401","6623","7238","8054","6789","7174","7418","7212","7257","7153","7638","7145","7766","7322","8145","7878","6797","6338","6633","5338","5365",
"전국","77세","총전입","","17743","17247","13458","15118","19340","23471","22390","20497","19694","20548","20372","19884","19281","18690","18922","18021","19181","17601","21033","19351","16704","15028","15016","14172","13337",
"전국","77세","총전출","","17743","17247","13458","15118","19340","23471","22390","20497","19694","20548","20372","19884","19281","18690","18922","18021","19181","17601","21033","19351","16704","15028","15016","14172","13337",
"전국","77세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","77세","시군구내","","7020","6975","5314","6142","7780","9476","9021","8049","7722","8132","7750","7504","7002","6554","6765","6332","6297","6041","6808","6412","5471","4812","4789","4635","4260",
"전국","77세","시군구간전입","","5091","4838","3726","4187","5288","6593","6291","5729","5420","5710","5707","5423","5402","5174","5423","5121","5622","5093","6053","5783","5014","4551","4654","4246","4085",
"전국","77세","시군구간전출","","5091","4838","3726","4187","5288","6593","6291","5729","5420","5710","5707","5423","5402","5174","5423","5121","5622","5093","6053","5783","5014","4551","4654","4246","4085",
"전국","77세","시도간전입","","5632","5434","4418","4789","6272","7402","7078","6719","6552","6706","6915","6957","6877","6962","6734","6568","7262","6467","8172","7156","6219","5665","5573","5291","4992",
"전국","77세","시도간전출","","5632","5434","4418","4789","6272","7402","7078","6719","6552","6706","6915","6957","6877","6962","6734","6568","7262","6467","8172","7156","6219","5665","5573","5291","4992",
"전국","78세","총전입","","16524","12676","13907","14684","21865","23278","18063","19273","18850","18621","18988","18849","18046","16527","17429","16929","16961","17450","19715","17897","14826","12989","13747","14428","14738",
"전국","78세","총전출","","16524","12676","13907","14684","21865","23278","18063","19273","18850","18621","18988","18849","18046","16527","17429","16929","16961","17450","19715","17897","14826","12989","13747","14428","14738",
"전국","78세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","78세","시군구내","","6648","5023","5558","5967","8797","9463","7185","7583","7239","7232","7226","7072","6363","5810","6324","5935","5642","5818","6210","5947","4779","4097","4420","4691","4589",
"전국","78세","시군구간전입","","4654","3558","3901","4010","6055","6431","5178","5327","5313","5116","5239","5255","5131","4622","4841","4932","4940","5031","5743","5291","4472","3930","4216","4299","4619",
"전국","78세","시군구간전출","","4654","3558","3901","4010","6055","6431","5178","5327","5313","5116","5239","5255","5131","4622","4841","4932","4940","5031","5743","5291","4472","3930","4216","4299","4619",
"전국","78세","시도간전입","","5222","4095","4448","4707","7013","7384","5700","6363","6298","6273","6523","6522","6552","6095","6264","6062","6379","6601","7762","6659","5575","4962","5111","5438","5530",
"전국","78세","시도간전출","","5222","4095","4448","4707","7013","7384","5700","6363","6298","6273","6523","6522","6552","6095","6264","6062","6379","6601","7762","6659","5575","4962","5111","5438","5530",
"전국","79세","총전입","","12023","13208","13222","16683","21465","19032","17287","18489","17252","17640","18205","17764","15977","15068","16010","15063","16862","16417","17853","15600","12687","12051","12614","12712","12436",
"전국","79세","총전출","","12023","13208","13222","16683","21465","19032","17287","18489","17252","17640","18205","17764","15977","15068","16010","15063","16862","16417","17853","15600","12687","12051","12614","12712","12436",
"전국","79세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","79세","시군구내","","4691","5265","5229","6691","8524","7632","6764","7125","6676","6726","6895","6497","5716","5243","5662","5154","5415","5533","5650","5139","4089","3816","4079","4219","3902",
"전국","79세","시군구간전입","","3421","3821","3712","4521","5952","5398","4731","5144","4743","4869","5037","5013","4344","4194","4481","4390","4904","4871","5251","4631","3776","3586","3766","3786","3732",
"전국","79세","시군구간전출","","3421","3821","3712","4521","5952","5398","4731","5144","4743","4869","5037","5013","4344","4194","4481","4390","4904","4871","5251","4631","3776","3586","3766","3786","3732",
"전국","79세","시도간전입","","3911","4122","4281","5471","6989","6002","5792","6220","5833","6045","6273","6254","5917","5631","5867","5519","6543","6013","6952","5830","4822","4649","4769","4707","4802",
"전국","79세","시도간전출","","3911","4122","4281","5471","6989","6002","5792","6220","5833","6045","6273","6254","5917","5631","5867","5519","6543","6013","6952","5830","4822","4649","4769","4707","4802",
"전국","80세","총전입","","12455","12617","15063","16391","17455","17802","16549","16653","16555","16577","16931","15527","14675","14135","14169","14469","15471","14298","16176","13378","11673","10916","13836","10637","10193",
"전국","80세","총전출","","12455","12617","15063","16391","17455","17802","16549","16653","16555","16577","16931","15527","14675","14135","14169","14469","15471","14298","16176","13378","11673","10916","13836","10637","10193",
"전국","80세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","80세","시군구내","","4879","5056","5991","6730","6972","6979","6464","6441","6335","6326","6415","5609","5252","4743","4988","4922","5082","4891","5062","4380","3725","3424","4472","3365","3171",
"전국","80세","시군구간전입","","3548","3508","4149","4499","4711","5164","4571","4571","4546","4583","4630","4259","4077","4018","4025","4041","4430","4161","4656","3897","3470","3238","4161","3285","3120",
"전국","80세","시군구간전출","","3548","3508","4149","4499","4711","5164","4571","4571","4546","4583","4630","4259","4077","4018","4025","4041","4430","4161","4656","3897","3470","3238","4161","3285","3120",
"전국","80세","시도간전입","","4028","4053","4923","5162","5772","5659","5514","5641","5674","5668","5886","5659","5346","5374","5156","5506","5959","5246","6458","5101","4478","4254","5203","3987","3902",
"전국","80세","시도간전출","","4028","4053","4923","5162","5772","5659","5514","5641","5674","5668","5886","5659","5346","5374","5156","5506","5959","5246","6458","5101","4478","4254","5203","3987","3902",
"전국","81세","총전입","","12356","14229","14800","13255","16484","17025","15199","15851","15311","15976","14966","14184","13565","12208","13668","13394","13518","12635","13421","12020","10361","11462","11427","8886","8880",
"전국","81세","총전출","","12356","14229","14800","13255","16484","17025","15199","15851","15311","15976","14966","14184","13565","12208","13668","13394","13518","12635","13421","12020","10361","11462","11427","8886","8880",
"전국","81세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","81세","시군구내","","4906","5679","5804","5274","6386","6592","5787","6061","5804","6118","5572","5242","4790","4193","4851","4560","4352","4149","4139","3914","3293","3510","3601","2814","2773",
"전국","81세","시군구간전입","","3468","3943","4085","3565","4544","4687","4182","4369","4143","4299","4112","3795","3804","3381","3821","3840","3962","3640","3784","3515","3035","3405","3452","2647","2735",
"전국","81세","시군구간전출","","3468","3943","4085","3565","4544","4687","4182","4369","4143","4299","4112","3795","3804","3381","3821","3840","3962","3640","3784","3515","3035","3405","3452","2647","2735",
"전국","81세","시도간전입","","3982","4607","4911","4416","5554","5746","5230","5421","5364","5559","5282","5147","4971","4634","4996","4994","5204","4846","5498","4591","4033","4547","4374","3425","3372",
"전국","81세","시도간전출","","3982","4607","4911","4416","5554","5746","5230","5421","5364","5559","5282","5147","4971","4634","4996","4994","5204","4846","5498","4591","4033","4547","4374","3425","3372",
"전국","82세","총전입","","13731","14312","12163","12667","15785","15485","14473","14917","14051","13598","13354","12726","11810","11870","12663","11900","12105","10697","11940","10876","11322","9607","9092","7529","7341",
"전국","82세","총전출","","13731","14312","12163","12667","15785","15485","14473","14917","14051","13598","13354","12726","11810","11870","12663","11900","12105","10697","11940","10876","11322","9607","9092","7529","7341",
"전국","82세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","82세","시군구내","","5324","5683","4727","5012","6198","6090","5551","5624","5159","5011","4921","4562","4125","4085","4411","4116","3785","3509","3632","3472","3614","3042","2860","2371","2284",
"전국","82세","시군구간전입","","3851","4029","3398","3402","4358","4296","4035","4162","3853","3768","3657","3518","3221","3177","3556","3348","3583","3110","3478","3240","3315","2829","2840","2295","2230",
"전국","82세","시군구간전출","","3851","4029","3398","3402","4358","4296","4035","4162","3853","3768","3657","3518","3221","3177","3556","3348","3583","3110","3478","3240","3315","2829","2840","2295","2230",
"전국","82세","시도간전입","","4556","4600","4038","4253","5229","5099","4887","5131","5039","4819","4776","4646","4464","4608","4696","4436","4737","4078","4830","4164","4393","3736","3392","2863","2827",
"전국","82세","시도간전출","","4556","4600","4038","4253","5229","5099","4887","5131","5039","4819","4776","4646","4464","4608","4696","4436","4737","4078","4830","4164","4393","3736","3392","2863","2827",
"전국","83세","총전입","","13698","11457","11557","12181","14171","14693","13703","14155","12364","12217","11966","11436","11144","10925","11260","10439","10143","9640","10754","11571","9110","7606","7758","6595","6524",
"전국","83세","총전출","","13698","11457","11557","12181","14171","14693","13703","14155","12364","12217","11966","11436","11144","10925","11260","10439","10143","9640","10754","11571","9110","7606","7758","6595","6524",
"전국","83세","순이동","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"전국","83세","시군구내","","5391","4441","4489","4618","5485","5730","5203","5303","4499","4534","4336","4159","3805","3701","3880","3470","3240","3218","3237","3687","2839","2373","2441","2143","2032",
"전국","83세","시군구간전입","","3806","3215","3190","3352","3892","4139","3786","3722","3443","3335","3324","3058","3067","3068","3111","3042","2867","2819","3078","3367","2641","2283","2393","1940","1983",
"전국","83세","시군구간전출","","3806","3215","3190","3352","3892","4139","3786","3722","3443","3335","3324","3058","3067","3068","3111","3042","2867","2819","3078","3367","2641","2283","2393","1940","1983",
"전국","83세","시도간전입","","4501","3801","3878","4211","4794","4824","4714","5130","4422","4348","4306","4219","4272","4156","4269","3927","4036","3603","4439","4517","3630","2950","2924","2512","2509",
"전국","83세","시도간전출","","4501","3801","3878","4211","4794","4824","4714","5130","4422","4348","4306","4219","4272","4156","4269","3927","4036","3603","4439","4517","3630","2950","2924","2512","2509",
