"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"세종특별자치시","25~29세","1인 가구","","8392","8140","7859","7728","7056","6432","5823","5132","4542","3769","2930","2180","1226","896","","","","","","","","","","","","",
"세종특별자치시","25~29세","비친족가구","","557","530","505","542","498","451","404","373","306","185","117","68","68","80","","","","","","","","","","","","",
"세종특별자치시","30~34세","계","","15603","15229","14859","14656","13750","12974","12267","11128","9830","8615","7378","4671","3386","3063","","","","","","","","","","","","",
"세종특별자치시","30~34세","부부","","1643","1657","1674","1697","1766","1837","1753","1548","1326","1192","1056","384","282","249","","","","","","","","","","","","",
"세종특별자치시","30~34세","부부+미혼자녀","","2981","3131","3300","3602","3715","3824","3901","3750","3462","3125","2667","1750","1318","1200","","","","","","","","","","","","",
"세종특별자치시","30~34세","부+미혼자녀","","176","184","192","185","188","182","184","183","164","151","152","226","165","127","","","","","","","","","","","","",
"세종특별자치시","30~34세","모+미혼자녀","","468","492","520","523","533","573","598","542","499","496","516","419","300","288","","","","","","","","","","","","",
"세종특별자치시","30~34세","기타","","728","741","766","790","764","765","779","787","763","733","619","476","402","357","","","","","","","","","","","","",
"세종특별자치시","30~34세","1인 가구","","8576","8086","7563","7145","6186","5271","4624","3947","3343","2733","2247","1315","836","759","","","","","","","","","","","","",
"세종특별자치시","30~34세","비친족가구","","1031","938","844","714","598","522","428","371","273","185","121","101","83","83","","","","","","","","","","","","",
"세종특별자치시","35~39세","계","","17703","17578","17452","18153","18459","18503","18217","16688","14158","11638","9561","5854","4329","4095","","","","","","","","","","","","",
"세종특별자치시","35~39세","부부","","1472","1444","1413","1446","1418","1400","1352","1181","936","768","667","319","165","153","","","","","","","","","","","","",
"세종특별자치시","35~39세","부부+미혼자녀","","8615","8660","8711","9407","9932","10144","10009","9150","7743","6310","5062","2807","2066","1991","","","","","","","","","","","","",
"세종특별자치시","35~39세","부+미혼자녀","","283","299","315","342","369","407","429","410","352","301","263","281","214","204","","","","","","","","","","","","",
"세종특별자치시","35~39세","모+미혼자녀","","844","891","944","1049","1165","1200","1208","1170","1022","877","816","550","413","419","","","","","","","","","","","","",
"세종특별자치시","35~39세","기타","","880","922","975","1041","1146","1253","1357","1386","1323","1203","988","750","653","619","","","","","","","","","","","","",
"세종특별자치시","35~39세","1인 가구","","5097","4895","4672","4499","4118","3811","3613","3177","2610","2051","1677","1031","734","632","","","","","","","","","","","","",
"세종특별자치시","35~39세","비친족가구","","512","467","422","369","311","288","249","214","172","128","88","116","84","77","","","","","","","","","","","","",
"세종특별자치시","40~44세","계","","21424","21897","22364","21741","20289","18697","17300","15721","13831","11899","10303","6815","5236","4475","","","","","","","","","","","","",
"세종특별자치시","40~44세","부부","","998","995","988","939","869","817","742","670","581","474","448","270","200","154","","","","","","","","","","","","",
"세종특별자치시","40~44세","부부+미혼자녀","","12806","13052","13292","12908","12086","11092","10038","9026","7886","6758","5748","3368","2561","2160","","","","","","","","","","","","",
"세종특별자치시","40~44세","부+미혼자녀","","498","528","557","551","504","466","477","464","419","355","325","296","226","206","","","","","","","","","","","","",
"세종특별자치시","40~44세","모+미혼자녀","","1596","1699","1810","1841","1788","1671","1559","1417","1226","1039","983","623","520","469","","","","","","","","","","","","",
"세종특별자치시","40~44세","기타","","1198","1299","1413","1435","1442","1447","1514","1558","1491","1359","1153","976","799","728","","","","","","","","","","","","",
"세종특별자치시","40~44세","1인 가구","","4022","4030","4024","3823","3395","3007","2776","2420","2082","1801","1559","1152","807","662","","","","","","","","","","","","",
"세종특별자치시","40~44세","비친족가구","","306","294","280","244","205","197","194","166","146","113","87","130","123","96","","","","","","","","","","","","",
"세종특별자치시","45~49세","계","","21365","20501","19630","19148","18386","17665","16398","14524","12409","10051","8102","5746","4275","3859","","","","","","","","","","","","",
"세종특별자치시","45~49세","부부","","1222","1172","1121","1108","1045","1039","1025","922","799","674","624","389","280","273","","","","","","","","","","","","",
"세종특별자치시","45~49세","부부+미혼자녀","","12239","11663","11088","10751","10253","9691","8749","7603","6234","4913","3826","2292","1676","1562","","","","","","","","","","","","",
"세종특별자치시","45~49세","부+미혼자녀","","586","589","592","559","555","578","544","485","431","348","296","240","180","180","","","","","","","","","","","","",
"세종특별자치시","45~49세","모+미혼자녀","","1903","1863","1822","1766","1714","1647","1525","1349","1153","906","740","537","383","330","","","","","","","","","","","","",
"세종특별자치시","45~49세","기타","","1306","1335","1370","1415","1440","1512","1551","1510","1471","1303","1104","992","788","700","","","","","","","","","","","","",
"세종특별자치시","45~49세","1인 가구","","3866","3647","3418","3330","3164","2990","2805","2449","2154","1798","1425","1104","831","707","","","","","","","","","","","","",
"세종특별자치시","45~49세","비친족가구","","243","232","219","219","215","208","199","206","167","109","87","192","137","107","","","","","","","","","","","","",
"세종특별자치시","50~54세","계","","19060","18423","17777","16875","15317","13594","12160","10434","8842","7672","6814","5285","4715","4333","","","","","","","","","","","","",
"세종특별자치시","50~54세","부부","","2486","2398","2308","2234","1977","1821","1728","1439","1227","1163","1130","663","610","648","","","","","","","","","","","","",
"세종특별자치시","50~54세","부부+미혼자녀","","8662","8372","8082","7500","6712","5761","4845","4070","3361","2817","2476","1815","1614","1469","","","","","","","","","","","","",
"세종특별자치시","50~54세","부+미혼자녀","","573","576","579","554","506","469","449","386","342","317","290","263","230","178","","","","","","","","","","","","",
"세종특별자치시","50~54세","모+미혼자녀","","1543","1515","1485","1486","1371","1241","1086","937","766","607","487","350","305","295","","","","","","","","","","","","",
"세종특별자치시","50~54세","기타","","1353","1366","1380","1401","1365","1318","1322","1243","1156","1094","1000","916","890","805","","","","","","","","","","","","",
"세종특별자치시","50~54세","1인 가구","","4168","3936","3697","3448","3148","2757","2512","2169","1834","1550","1336","1081","882","766","","","","","","","","","","","","",
"세종특별자치시","50~54세","비친족가구","","275","260","246","252","238","227","218","190","156","124","95","197","184","172","","","","","","","","","","","","",
"세종특별자치시","55~59세","계","","15020","13933","12844","12112","11570","11221","10631","9667","8397","7129","6121","4575","3986","3604","","","","","","","","","","","","",
"세종특별자치시","55~59세","부부","","3689","3436","3182","3065","2858","2740","2624","2324","1970","1632","1475","923","849","850","","","","","","","","","","","","",
"세종특별자치시","55~59세","부부+미혼자녀","","4922","4520","4123","3698","3536","3408","3092","2807","2413","2035","1734","1181","1068","942","","","","","","","","","","","","",
"세종특별자치시","55~59세","부+미혼자녀","","470","445","417","390","370","349","336","318","268","216","195","160","116","112","","","","","","","","","","","","",
"세종특별자치시","55~59세","모+미혼자녀","","1097","1001","906","824","777","722","655","535","465","416","351","270","208","197","","","","","","","","","","","","",
"세종특별자치시","55~59세","기타","","1234","1211","1181","1118","1158","1268","1321","1290","1256","1174","967","850","762","681","","","","","","","","","","","","",
"세종특별자치시","55~59세","1인 가구","","3307","3047","2789","2784","2631","2499","2380","2181","1840","1510","1292","973","797","669","","","","","","","","","","","","",
"세종특별자치시","55~59세","비친족가구","","301","273","246","233","240","235","223","212","185","146","107","218","186","153","","","","","","","","","","","","",
"세종특별자치시","60~64세","계","","12027","11747","11470","11024","10264","9298","8455","7351","6182","5172","4429","3359","3092","3019","","","","","","","","","","","","",
"세종특별자치시","60~64세","부부","","4200","4154","4109","4132","3880","3471","3095","2636","2106","1719","1530","1008","932","912","","","","","","","","","","","","",
"세종특별자치시","60~64세","부부+미혼자녀","","2296","2234","2174","1991","1820","1676","1489","1300","1101","947","827","565","506","492","","","","","","","","","","","","",
"세종특별자치시","60~64세","부+미혼자녀","","253","246","239","208","183","171","161","140","132","113","92","60","65","70","","","","","","","","","","","","",
"세종특별자치시","60~64세","모+미혼자녀","","518","501","483","430","379","367","339","296","245","213","197","144","130","144","","","","","","","","","","","","",
"세종특별자치시","60~64세","기타","","1085","1126","1172","1150","1159","1160","1175","1114","1062","953","809","673","652","664","","","","","","","","","","","","",
"세종특별자치시","60~64세","1인 가구","","3391","3213","3032","2856","2616","2263","2038","1722","1408","1118","894","660","609","576","","","","","","","","","","","","",
"세종특별자치시","60~64세","비친족가구","","284","273","261","257","227","190","158","143","128","109","80","249","198","161","","","","","","","","","","","","",
"세종특별자치시","65~69세","계","","9938","9190","8439","7707","6883","5995","5288","4749","4197","3641","3295","2593","2333","2284","","","","","","","","","","","","",
"세종특별자치시","65~69세","부부","","4416","4097","3772","3519","3136","2669","2270","1960","1682","1430","1311","954","859","839","","","","","","","","","","","","",
"세종특별자치시","65~69세","부부+미혼자녀","","974","913","851","735","688","626","548","499","452","434","401","325","295","297","","","","","","","","","","","","",
"세종특별자치시","65~69세","부+미혼자녀","","100","96","90","85","84","80","66","66","56","43","33","37","35","31","","","","","","","","","","","","",
"세종특별자치시","65~69세","모+미혼자녀","","288","264","243","206","178","168","165","174","171","145","135","112","95","94","","","","","","","","","","","","",
"세종특별자치시","65~69세","기타","","887","875","862","827","779","782","782","756","746","704","648","595","526","507","","","","","","","","","","","","",
"세종특별자치시","65~69세","1인 가구","","3126","2818","2514","2239","1936","1606","1397","1233","1038","851","738","545","499","493","","","","","","","","","","","","",
"세종특별자치시","65~69세","비친족가구","","147","127","107","96","82","64","60","61","52","34","29","25","24","23","","","","","","","","","","","","",
"세종특별자치시","70~74세","계","","6576","5960","5340","5013","4580","4200","3688","3255","2982","2885","2829","2709","2765","2707","","","","","","","","","","","","",
"세종특별자치시","70~74세","부부","","3069","2766","2462","2283","2059","1856","1536","1304","1165","1101","1096","1001","976","956","","","","","","","","","","","","",
"세종특별자치시","70~74세","부부+미혼자녀","","376","351","324","306","296","282","273","263","243","223","234","223","217","223","","","","","","","","","","","","",
"세종특별자치시","70~74세","부+미혼자녀","","66","59","53","44","41","43","45","42","37","34","30","31","30","33","","","","","","","","","","","","",
"세종특별자치시","70~74세","모+미혼자녀","","158","150","140","148","139","131","129","129","109","104","104","92","96","101","","","","","","","","","","","","",
"세종특별자치시","70~74세","기타","","671","654","633","632","630","621","589","563","569","612","593","636","687","629","","","","","","","","","","","","",
"세종특별자치시","70~74세","1인 가구","","2128","1890","1654","1534","1364","1229","1085","928","828","788","762","688","716","732","","","","","","","","","","","","",
"세종특별자치시","70~74세","비친족가구","","108","90","74","66","51","38","31","26","31","23","10","38","43","33","","","","","","","","","","","","",
"세종특별자치시","75~79세","계","","4194","3835","3468","3282","3197","3192","3130","3008","2798","2533","2423","2316","2230","2102","","","","","","","","","","","","",
"세종특별자치시","75~79세","부부","","1750","1580","1409","1301","1228","1174","1128","1061","956","855","821","746","703","693","","","","","","","","","","","","",
"세종특별자치시","75~79세","부부+미혼자녀","","214","193","173","152","153","169","162","158","153","136","142","149","122","95","","","","","","","","","","","","",
"세종특별자치시","75~79세","부+미혼자녀","","47","43","39","37","34","36","30","29","26","21","23","32","27","18","","","","","","","","","","","","",
"세종특별자치시","75~79세","모+미혼자녀","","156","141","125","107","107","110","106","98","88","81","79","69","70","65","","","","","","","","","","","","",
"세종특별자치시","75~79세","기타","","487","480","466","472","513","565","596","607","620","587","531","636","632","580","","","","","","","","","","","","",
"세종특별자치시","75~79세","1인 가구","","1498","1360","1222","1182","1127","1105","1069","1019","928","833","806","641","650","614","","","","","","","","","","","","",
"세종특별자치시","75~79세","비친족가구","","42","38","34","31","35","33","39","36","27","20","21","43","26","37","","","","","","","","","","","","",
"세종특별자치시","80~84세","계","","2860","2788","2711","2551","2289","2144","2015","1871","1739","1619","1508","1349","1174","1138","","","","","","","","","","","","",
"세종특별자치시","80~84세","부부","","959","915","869","782","696","638","578","510","462","437","416","340","288","276","","","","","","","","","","","","",
"세종특별자치시","80~84세","부부+미혼자녀","","115","107","99","99","88","74","62","60","59","49","36","36","33","23","","","","","","","","","","","","",
"세종특별자치시","80~84세","부+미혼자녀","","21","20","20","17","21","21","12","10","12","9","7","5","9","13","","","","","","","","","","","","",
"세종특별자치시","80~84세","모+미혼자녀","","77","77","76","80","78","73","71","58","49","44","44","36","33","33","","","","","","","","","","","","",
"세종특별자치시","80~84세","기타","","460","472","486","451","417","441","459","474","458","430","392","462","370","338","","","","","","","","","","","","",
"세종특별자치시","80~84세","1인 가구","","1196","1166","1131","1090","956","871","808","735","675","631","600","428","403","423","","","","","","","","","","","","",
"세종특별자치시","80~84세","비친족가구","","32","31","30","32","33","26","25","24","24","19","13","42","38","32","","","","","","","","","","","","",
"세종특별자치시","85세이상","계","","2231","2000","1778","1613","1472","1315","1170","1030","942","850","810","708","616","525","","","","","","","","","","","","",
"세종특별자치시","85세이상","부부","","463","410","359","319","292","248","219","193","176","155","150","111","95","92","","","","","","","","","","","","",
"세종특별자치시","85세이상","부부+미혼자녀","","50","42","35","24","19","15","14","12","8","8","9","8","7","5","","","","","","","","","","","","",
"세종특별자치시","85세이상","부+미혼자녀","","16","14","13","10","9","8","9","4","3","3","4","4","3","2","","","","","","","","","","","","",
"세종특별자치시","85세이상","모+미혼자녀","","80","71","63","50","43","41","39","34","25","20","16","22","17","14","","","","","","","","","","","","",
"세종특별자치시","85세이상","기타","","450","420","385","359","342","334","308","276","261","236","226","228","194","163","","","","","","","","","","","","",
"세종특별자치시","85세이상","1인 가구","","1146","1019","900","825","742","646","553","482","449","412","393","300","269","232","","","","","","","","","","","","",
"세종특별자치시","85세이상","비친족가구","","26","24","23","26","25","23","28","29","20","16","12","35","31","17","","","","","","","","","","","","",
"세종특별자치시","65세이상","계","","25799","23773","21736","20166","18421","16846","15291","13913","12658","11528","10865","9675","9118","8756","","","","","","","","","","","","",
"세종특별자치시","65세이상","부부","","10657","9768","8871","8204","7411","6585","5731","5028","4441","3978","3794","3152","2921","2856","","","","","","","","","","","","",
"세종특별자치시","65세이상","부부+미혼자녀","","1729","1606","1482","1316","1244","1166","1059","992","915","850","822","741","674","643","","","","","","","","","","","","",
"세종특별자치시","65세이상","부+미혼자녀","","250","232","215","193","189","188","162","151","134","110","97","109","104","97","","","","","","","","","","","","",
"세종특별자치시","65세이상","모+미혼자녀","","759","703","647","591","545","523","510","493","442","394","378","331","311","307","","","","","","","","","","","","",
"세종특별자치시","65세이상","기타","","2955","2901","2832","2741","2681","2743","2734","2676","2654","2569","2390","2557","2409","2217","","","","","","","","","","","","",
"세종특별자치시","65세이상","1인 가구","","9094","8253","7421","6870","6125","5457","4912","4397","3918","3515","3299","2602","2537","2494","","","","","","","","","","","","",
"세종특별자치시","65세이상","비친족가구","","355","310","268","251","226","184","183","176","154","112","85","183","162","142","","","","","","","","","","","","",
"경기도","합계","계","","5651868","5560242","5468353","5367768","5225870","5034333","4855035","4701452","4563011","4450924","4355042","4245000","4131201","4026663","3936526","3805340","3687185","3578185","3469698","3361541","3253015","3139644","3027991","2911335","2792926","2687564",
"경기도","합계","부부","","931261","901483","871560","859239","820708","778335","738403","693088","652427","625869","612423","562830","544561","526556","512289","495238","476228","454846","432882","411804","392870","373397","350911","328096","305401","285089",
"경기도","합계","부부+미혼자녀","","1674738","1691224","1708615","1721030","1731469","1722658","1700415","1688352","1671663","1652308","1634293","1615369","1617496","1621928","1627159","1611024","1587315","1575850","1564773","1552149","1536942","1527936","1506473","1481690","1455222","1432527",
"경기도","합계","부+미혼자녀","","127163","128016","129054","126178","125736","125038","124732","123637","122154","122726","122139","117076","106800","96964","87684","77348","72883","68884","64964","61229","57601","55177","51232","47375","43655","40179",
"경기도","합계","모+미혼자녀","","383310","382450","381848","375662","375516","370559","360083","353891","347328","346407","345377","333864","316711","300609","285315","266877","248698","237504","226562","215876","205274","190694","179813","168962","158336","148535",
"경기도","합계","기타","","524843","534233","545106","548607","554995","565250","580077","588760","593546","591733","581820","598757","581998","566532","554076","536280","525099","509357","493507","477988","463104","441750","434750","426665","417825","410555",
"경기도","합계","1인 가구","","1844230","1767436","1688150","1603469","1496882","1367325","1259431","1172982","1105470","1053957","1011306","967473","915341","866813","823294","773110","728955","683175","637803","592796","547545","506313","463966","421414","379173","340827",
"경기도","합계","비친족가구","","166323","155400","144020","133583","120564","105168","91894","80742","70423","57924","47684","49631","48294","47261","46709","45463","48007","48569","49207","49699","49679","44377","40846","37133","33314","29852",
"경기도","24세이하","계","","118350","109351","100369","106563","103929","98536","88942","83070","80860","80010","79473","80109","77914","76160","75245","72567","72358","73028","75457","77968","77815","77522","74936","70817","66181","63106",
"경기도","24세이하","부부","","370","418","470","550","634","700","726","738","800","962","1257","1585","1639","1696","1778","1820","2171","2513","2939","3393","3739","3795","4009","4113","4165","4344",
"경기도","24세이하","부부+미혼자녀","","2035","2115","2203","2586","2889","2962","2937","2943","2976","3152","3289","3536","3200","2902","2639","2338","2167","2139","2169","2203","2165","2303","2518","2646","2740","2931",
"경기도","24세이하","부+미혼자녀","","1063","1043","1020","1128","1256","1211","1160","1070","1046","1050","1045","1238","1054","882","737","579","420","395","378","362","335","326","291","252","214","180",
"경기도","24세이하","모+미혼자녀","","2594","2603","2602","2853","3147","3230","3132","2970","2880","3009","3127","3373","3198","3049","2931","2791","2491","2513","2597","2681","2669","2599","2552","2458","2338","2288",
"경기도","24세이하","기타","","7332","7320","7299","9105","10089","10128","9748","9919","10111","10511","10854","10123","10074","10056","10137","10053","9341","9776","10446","11139","11447","11244","11426","11377","11189","11238",
"경기도","24세이하","1인 가구","","100423","91578","82773","86196","81954","76843","68189","62651","60521","59038","57383","56793","54018","51549","49678","46570","46137","45438","45788","46106","44765","44960","42234","38680","34947","32104",
"경기도","24세이하","비친족가구","","4533","4274","4002","4145","3960","3462","3050","2779","2526","2288","2518","3461","4731","6026","7345","8416","9631","10254","11140","12084","12695","12295","11906","11291","10588","10021",
"경기도","25~29세","계","","281824","279675","277512","283640","274787","247551","221056","199924","183839","176188","178637","182631","186130","194940","206749","215701","220944","221244","217485","211281","203262","201692","204722","208711","210569","211622",
"경기도","25~29세","부부","","10464","11504","12701","14804","16412","16728","15962","15049","13943","14327","16850","18899","21032","23705","26751","29515","30918","32559","33590","34185","34415","35536","37528","39649","41335","42783",
"경기도","25~29세","부부+미혼자녀","","13867","14995","16274","18966","20773","20739","20535","20632","20468","20472","21117","22408","24083","26386","29061","31466","32783","33882","34314","34302","33912","39139","45540","52061","58041","63459",
"경기도","25~29세","부+미혼자녀","","3646","3702","3765","3850","3830","3710","3447","3113","2868","2861","2885","2886","2555","2298","2063","1788","1552","1414","1250","1078","906","817","795","779","756","731",
"경기도","25~29세","모+미혼자녀","","10330","10710","11126","11644","11814","11249","10635","9962","9497","9720","10355","9583","9387","9466","9688","9761","9394","9230","8897","8474","7983","8135","8295","8493","8604","8678",
"경기도","25~29세","기타","","19701","20376","21154","23955","24484","23308","22163","21627","20807","20583","21574","20705","21529","22989","24856","26330","26445","27111","27283","27129","26711","26521","26926","27475","27706","27874",
"경기도","25~29세","1인 가구","","204011","199692","194953","192910","181340","158373","137135","119944","108133","101832","100361","101535","99912","101231","104057","105254","107166","103756","98499","92281","85473","79283","74281","69734","64523","59411",
"경기도","25~29세","비친족가구","","19805","18696","17539","17511","16134","13444","11179","9597","8123","6393","5495","6615","7632","8865","10273","11587","12686","13292","13652","13832","13862","12261","11357","10520","9604","8686",
"경기도","30~34세","계","","429991","420480","410915","397323","374178","347657","332379","329268","337677","354832","369865","398556","399774","395466","390295","381888","374110","380927","390395","399135","403302","412943","417313","411325","401925","400999",
"경기도","30~34세","부부","","49358","49542","49736","50957","51483","50235","48129","47018","46487","48421","53242","57724","59349","60139","60690","60695","57158","56951","57145","57236","56691","55377","53031","49502","45741","43130",
"경기도","30~34세","부부+미혼자녀","","74493","77675","81201","85038","87202","89673","93880","100821","110228","119387","124282","134746","140470","144120","147310","148999","149790","159319","169930","180229","188376","207046","219806","226652","230965","239428",
"경기도","30~34세","부+미혼자녀","","6013","6088","6178","5846","5464","5229","5412","5423","5745","6457","6831","6968","5997","4956","3964","2965","2669","2593","2543","2481","2401","2479","2457","2377","2275","2236",
"경기도","30~34세","모+미혼자녀","","18305","18690","19114","18444","17795","17294","17210","17374","18468","21115","23625","23150","21765","20101","18479","16746","16848","17259","17788","18279","18556","18269","17718","16738","15667","14974",
"경기도","30~34세","기타","","27550","27841","28226","29243","29037","28484","29045","30457","32540","35368","37846","41090","41860","42035","42078","41773","41570","42397","43523","44579","45136","45529","47217","47708","47729","48700",
"경기도","30~34세","1인 가구","","220987","210281","199087","184213","163920","141515","126392","117456","114560","116082","117721","127981","123230","116897","110455","103359","98419","94702","91650","88417","84222","77441","71020","63148","55198","48896",
"경기도","30~34세","비친족가구","","33285","30363","27373","23582","19277","15227","12311","10719","9649","8002","6318","6897","7103","7218","7319","7351","7656","7706","7816","7914","7920","6802","6064","5200","4350","3635",
"경기도","35~39세","계","","464198","460532","456859","477264","496698","507168","515176","513305","499250","487891","485987","481368","489853","502625","517728","526965","529010","530936","523000","512418","501407","492566","483480","484071","487119","491495",
"경기도","35~39세","부부","","47048","46021","44922","46284","47171","46792","45379","43279","40150","38189","38319","36934","36936","37241","37641","37636","35468","33531","31014","28439","25951","23555","21684","20294","19029","17820",
"경기도","35~39세","부부+미혼자녀","","188743","190387","192268","210840","228283","241330","251294","254223","249254","243438","241162","236935","248606","262486","277724","289913","298448","308195","312035","313894","315045","322439","322147","328106","335615","344007",
"경기도","35~39세","부+미혼자녀","","7638","7845","8087","8342","8922","9685","10491","10716","10834","11194","11367","10925","9771","8701","7695","6557","6407","6395","6262","6093","5927","5795","5564","5452","5360","5298",
"경기도","35~39세","모+미혼자녀","","24425","25003","25642","27042","28971","30469","31402","32124","32284","33465","35062","34918","34186","33755","33497","32828","32884","32473","31470","30327","29171","26214","24771","23860","23090","22394",
"경기도","35~39세","기타","","30860","32066","33456","36723","40440","44199","48305","51361","52681","53301","54443","55545","57133","59230","61636","63322","64252","63982","62534","60815","59068","57244","57672","59203","61020","62986",
"경기도","35~39세","1인 가구","","146798","141796","136422","133183","129630","123137","118104","112432","106074","101743","100274","100873","98165","96307","94751","92115","86818","81695","75172","68509","62073","53933","48704","44588","40790","37118",
"경기도","35~39세","비친족가구","","18686","17414","16062","14850","13281","11556","10201","9170","7973","6561","5360","5238","5056","4905","4784","4594","4733","4665","4513","4341","4172","3386","2938","2568","2215","1872",
"경기도","40~44세","계","","549610","573130","596712","587976","571431","549745","538588","543814","555428","572550","589183","599820","606464","598363","586641","568749","553860","534517","533993","531597","535327","532027","524050","505604","482636","454006",
"경기도","40~44세","부부","","36840","37572","38165","36428","34130","31960","30097","28725","28037","28137","28696","28129","27562","26343","24989","23427","21902","20537","19920","19239","18783","17691","16852","15693","14429","13048",
"경기도","40~44세","부부+미혼자녀","","280658","293515","306472","306146","300230","291113","285073","287727","292891","299721","307826","311544","325442","331289","334614","333786","333981","328811","334955","339881","348704","353495","350809","341035","328036","310978",
"경기도","40~44세","부+미혼자녀","","11447","12323","13260","12986","12761","12793","13148","13631","14431","15851","16936","16835","15936","14656","13352","11943","11608","11190","11166","11101","11175","11305","10853","10192","9463","8646",
"경기도","40~44세","모+미혼자녀","","38048","40838","43823","43760","44148","43727","43977","46332","49254","53445","57003","59493","58168","55459","52496","49076","44868","42154","40972","39642","38785","36310","34880","32789","30473","27855",
"경기도","40~44세","기타","","42513","46285","50449","51567","52723","53646","56281","59850","63961","67972","70979","74327","75264","74401","73139","71169","70046","66598","65542","64248","63696","63743","65000","64858","63979","62171",
"경기도","40~44세","1인 가구","","126988","129640","131857","125408","116928","107400","101887","99969","99858","101194","102262","103875","98950","91664","84077","75971","68263","62191","58447","54554","51275","46994","43414","39076","34590","29928",
"경기도","40~44세","비친족가구","","13116","12957","12686","11681","10511","9106","8125","7580","6996","6230","5481","5617","5142","4551","3974","3377","3192","3036","2991","2932","2909","2489","2242","1961","1666","1380",
"경기도","45~49세","계","","596019","594391","592737","608702","624734","637947","641943","641594","634952","620177","607157","589491","561655","563537","559726","558222","555360","547110","525918","501627","469301","438004","399005","361585","329201","297033",
"경기도","45~49세","부부","","37854","37432","36992","37977","37701","38961","39632","37640","35835","34470","33996","31388","30137","30465","30495","30653","30710","30657","29881","28924","27462","24980","21718","18620","15884","13293",
"경기도","45~49세","부부+미혼자녀","","292089","292462","292829","301689","309880","315801","316709","318388","317994","311918","306881","302491","295650","304117","309433","316057","317487","316605","308090","297478","281745","265831","244824","224552","207145","189559",
"경기도","45~49세","부+미혼자녀","","15342","15839","16373","17038","18058","19035","19965","20748","21251","21856","22289","21599","19735","18936","17956","17050","16641","16091","15161","14166","12971","12558","11218","9935","8814","7719",
"경기도","45~49세","모+미혼자녀","","55545","56062","56620","60052","64298","67160","67801","69247","69509","69258","68135","65194","60199","58464","56128","54033","50624","48871","45986","42888","39194","35262","31560","28051","24983","21954",
"경기도","45~49세","기타","","52249","53895","55731","58929","63160","68071","72529","75387","76389","75469","73787","75151","71169","70981","70141","69551","71810","70732","67947","64786","60620","56003","52402","48850","45876","42854",
"경기도","45~49세","1인 가구","","130550","126977","123177","122253","121170","118962","115963","111588","106280","100809","96678","89051","80788","77000","72437","68177","65209","61321","56130","50786","44875","41199","35436","30036","25233","20645",
"경기도","45~49세","비친족가구","","12390","11724","11015","10764","10467","9957","9344","8596","7694","6397","5391","4617","3977","3574","3136","2701","2879","2833","2723","2599","2434","2171","1847","1541","1266","1009",
"경기도","50~54세","계","","648800","665949","683105","676798","657792","633926","614555","594139","583136","583464","581388","570985","564194","540537","518079","476177","445029","406356","370596","342160","309371","274012","254004","240310","226209","214517",
"경기도","50~54세","부부","","58371","60210","62075","62312","56785","55385","56788","53504","52125","53183","55176","49278","50175","49571","49097","46679","44907","40813","37072","34047","30496","27409","24157","21664","19208","17038",
"경기도","50~54세","부부+미혼자녀","","273781","283806","294127","298546","295457","286626","276931","270629","268675","271118","272531","273681","274082","266155","258444","240698","224003","207422","192016","180253","166104","147993","139170","133559","127615","122906",
"경기도","50~54세","부+미혼자녀","","20578","21661","22802","23222","23531","23498","23453","23441","23244","23574","23790","22914","21662","19788","18006","15630","14582","13116","11759","10651","9424","8422","7623","7017","6407","5868",
"경기도","50~54세","모+미혼자녀","","70627","72071","73471","74395","74329","72170","68610","65658","62998","61729","60677","58783","56879","53291","49855","44679","39448","35591","32018","29129","25914","22816","21107","19918","18695","17667",
"경기도","50~54세","기타","","62427","65743","69333","70825","70367","69982","70563","70408","70982","71927","71220","76400","75871","73045","70442","65135","63052","57772","52883","49006","44498","37926","36093","35124","34070","33354",
"경기도","50~54세","1인 가구","","149028","148827","148114","134943","125862","115861","108929","102340","97797","95748","92863","85143","81270","75089","69226","61040","56674","49482","42869","37248","31278","28058","24667","22004","19349","16962",
"경기도","50~54세","비친족가구","","13988","13631","13183","12555","11461","10404","9281","8159","7315","6185","5131","4786","4255","3598","3009","2316","2363","2160","1979","1826","1657","1388","1187","1024","865","722",
"경기도","55~59세","계","","645088","630672","616227","602665","601798","602869","597966","586814","565083","533260","492689","453309","411737","373941","344375","303987","273225","257258","243951","231566","224754","212241","199482","188174","179315","174829",
"경기도","55~59세","부부","","90467","89368","88260","89086","87887","87887","88798","86640","83732","81255","78502","67047","62042","57529","54181","48945","45104","41625","38577","35792","34003","32676","29914","27442","25394","23993",
"경기도","55~59세","부부+미혼자녀","","245840","241559","237251","230003","234192","237766","235685","232403","223995","211907","196267","182699","167217","153194","142515","127436","114042","109485","106012","102763","101823","95227","90433","86212","83030","81844",
"경기도","55~59세","부+미혼자녀","","24105","23582","23050","22266","22521","22613","22494","22182","21262","19911","18277","16858","14754","12806","11184","9237","8102","7539","7062","6610","6310","5899","5367","4885","4474","4173",
"경기도","55~59세","모+미혼자녀","","65829","63223","60609","56300","55589","55244","53333","51213","48092","44398","40287","36126","32568","29319","26741","23366","20731","19578","18635","17750","17282","16593","15732","14968","14386","14154",
